ISO,location,year,Avg_Price,Price_Std_Dev
CAISO,ADLSPP_GNODESOLAR,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_CS_5_LNODE1,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODEDWP,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODEISO,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODELDL,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODELOSS,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODESS1,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODESS2,2025,59.01902666666666,2.0590420919770733
CAISO,ADL_LNODEURB,2025,59.01902666666666,2.0590420919770733
CAISO,ADOBE_LNODE01,2025,42.81151666666667,1.9225949343877249
CAISO,ADOBE_LNODE02,2025,42.83384,1.923600435199577
CAISO,ADOBE_LNODE03,2025,42.83384,1.923600435199577
CAISO,ADOBE_LNODE08,2025,42.81151666666667,1.9225949343877249
CAISO,ADONIS_LNODEADONIS,2025,42.90159666666667,1.9270491478510183
CAISO,ADRATAP_1_B1,2025,60.699160000000006,2.1176060606968434
CAISO,AD_LNODE10A,2025,44.66433,2.006282313459398
CAISO,AD_LNODE12A,2025,44.66433,2.006282313459398
CAISO,AD_LNODE18A,2025,44.66879666666667,2.0064808335075974
CAISO,AD_LNODE20A,2025,44.66879666666667,2.0064808335075974
CAISO,AD_LNODE21A,2025,44.66879666666667,2.0064808335075974
CAISO,AD_LNODE22A,2025,44.66879666666667,2.0064808335075974
CAISO,AD_LNODER9A,2025,44.66433,2.006282313459398
CAISO,AEC300_1_N001,2025,57.41610666666667,2.003074973068489
CAISO,AERA12_7_N001,2025,58.405046666666664,2.037577220728905
CAISO,AERAVIC2_1_N003,2025,56.47890666666667,1.9703777423208293
CAISO,AFPR_1_TOT_GEN-APND,2025,42.73445,1.9191872617595207
CAISO,AFPR_GNODE011,2025,42.73445,1.9191872617595207
CAISO,AFPR_GNODE012,2025,42.73445,1.9191872617595207
CAISO,AFPR_GNODE013,2025,42.73445,1.9191872617595207
CAISO,AFSR_GNODEFSR,2025,42.85055333333333,1.9244017635705215
CAISO,AFTON_3_AFTONCC-APND,2025,44.156443333333335,1.9834169306107452
CAISO,AFTON_3_AFTONCTGNODE,2025,44.156443333333335,1.9834169306107452
CAISO,AFTON_3_AFTONSTGNODE,2025,45.612249999999996,2.0488057387658793
CAISO,AFTS_LNODE131,2025,42.73445,1.9191872617595207
CAISO,AF_2_UNIT4GNODE,2025,44.15118666666666,1.983001092292522
CAISO,AF_2_UNIT5GNODE,2025,44.15118666666666,1.983001092292522
CAISO,AF_2_UNIT6GNODE,2025,44.15118666666666,1.983001092292522
CAISO,AF_2_UNIT7GNODE,2025,44.15118666666666,1.983001092292522
CAISO,AF_2_UNIT8GNODE,2025,44.15118666666666,1.983001092292522
CAISO,AF_6_UNIT1GNODE,2025,44.32534666666667,1.9908201267400636
CAISO,AF_6_UNIT2GNODE,2025,44.47271333333333,1.9974389811038866
CAISO,AF_6_UNIT3GNODE,2025,44.47271333333333,1.9974389811038866
CAISO,AGATEBAY_7_GNODE1,2025,44.093183333333336,0.5052160045300771
CAISO,AGER_LNODE35,2025,44.60346333333334,0.5110610101869757
CAISO,AGNESSAV_LNODE90,2025,44.36358666666666,0.5083110041434632
CAISO,AGNEW_1_N003,2025,58.97426333333333,2.057435595111869
CAISO,AGNEW_6_N001,2025,58.732776666666666,2.0490042588128836
CAISO,AGNEW_6_N002,2025,58.732776666666666,2.0490042588128836
CAISO,AGNEW_BP_LNODENEW,2025,44.46744666666666,0.508285093853179
CAISO,AGRCJCT_6_B1,2025,59.01451,2.0588361067117513
CAISO,AGRICO_6_PL3N5-APND,2025,59.008759999999995,2.0586319333236833
CAISO,AGRICO_7_B1,2025,59.008759999999995,2.0586319333236833
CAISO,AGRICO_7_B3,2025,59.008759999999995,2.0586319333236833
CAISO,AGRICO_7_B4,2025,59.008759999999995,2.0586319333236833
CAISO,AGRICO_7_NBT1,2025,59.008759999999995,2.0586319333236833
CAISO,AGRICO_7_UNIT-APND,2025,59.008759999999995,2.0586319333236833
CAISO,AGUAF_SR_LNODELD1,2025,44.32534666666667,1.9908201267400636
CAISO,AGUAF_SR_LNODELD2,2025,44.47271333333333,1.9974389811038866
CAISO,AGUAF_SR_LNODELD3,2025,44.47271333333333,1.9974389811038866
CAISO,AGUAF_SR_LNODELD4,2025,44.15118666666666,1.983001092292522
CAISO,AGUAF_SR_LNODELD5,2025,44.15118666666666,1.983001092292522
CAISO,AGUAF_SR_LNODELD6,2025,44.15118666666666,1.983001092292522
CAISO,AGUAMNSA_7_B1,2025,56.50765666666666,1.9713775900707937
CAISO,AGUCALG1_7_B1,2025,53.667323333333336,1.8722878619574894
CAISO,AG_LNODER1A,2025,44.70452,2.0080873303718634
CAISO,AG_LNODER3A,2025,44.70452,2.0080873303718634
CAISO,AHSAH_BP_1_DCHGNODE,2025,41.807073333333335,0.4778800871906395
CAISO,AHSAH_BP_LNODEHKA,2025,41.807073333333335,0.4778800871906395
CAISO,AHWAT_SR_LNODELD1,2025,44.521833333333326,1.9996503154885203
CAISO,AHWAT_SR_LNODELD2,2025,44.44592,1.9962388010205583
CAISO,AIC_NEW_LNODEEQL69,2025,44.65540333333333,2.0058816496078045
CAISO,AIRLIQUI_LNODEDT1,2025,44.65013,2.00522040885784
CAISO,AIRPA_SR_LNODELD1,2025,44.93266333333333,2.0181007138478817
CAISO,AIRPORT_GNODE1,2025,44.87386333333333,0.5141560212944425
CAISO,AIRPORT_LNODE06,2025,43.67337,1.9613023408949455
CAISO,AIRPORT_LNODE42,2025,43.735890000000005,1.9641051768935405
CAISO,AIRPORT_LNODE65,2025,43.735890000000005,1.9641051768935405
CAISO,AIRPORT_LNODE66,2025,43.67337,1.9613023408949455
CAISO,AIRPORT_LNODE67,2025,43.67337,1.9613023408949455
CAISO,AIRPORT_LNODE69,2025,43.735890000000005,1.9641051768935405
CAISO,AIRPORT_LNODE82,2025,43.735890000000005,1.9641051768935405
CAISO,AIRPORT_LNODE83,2025,43.67337,1.9613023408949455
CAISO,AIRPO_CL_LNODEMONROE,2025,44.942820000000005,0.5137200946040551
CAISO,AIRPROD_1_N001,2025,59.18699999999999,2.0648501236409387
CAISO,AIRPT_BP_LNODECPI,2025,45.00388,0.5144200944753187
CAISO,AIRWAYS_1_N001,2025,60.267936666666664,2.102565365032284
CAISO,AIRWAYS_1_N004,2025,59.94595666666667,2.0913330055333943
CAISO,AIRWYHGT_1_1LNODE,2025,44.90792666666667,2.0168534320900298
CAISO,AIRWYHGT_1_2LNODE,2025,44.90792666666667,2.0168534320900298
CAISO,AIR_1_AIR_SUNED_SLRGNODE,2025,44.69439,2.0076884783999724
CAISO,AIR_LNODEXF2,2025,43.49012333333334,0.4983159837225139
CAISO,AIR_LNODE_20,2025,44.69439,2.0076884783999724
CAISO,AIR_LNODE_22,2025,44.69439,2.0076884783999724
CAISO,AIR_LNODE_OL,2025,44.69439,2.0076884783999724
CAISO,AIR_SUB_LNODENAA,2025,59.82396,2.0871201640538066
CAISO,AIR_SUB_LNODENAB,2025,59.73197,2.0839089822014767
CAISO,AIR_SUB_LNODEONC,2025,59.806713333333335,2.0865153268148613
CAISO,AJ_LNODEFDR2,2025,45.94594000000001,2.0638502758921256
CAISO,AKINGS02_7_N001,2025,58.00256666666667,2.0235325313503947
CAISO,AKL_1_CONNLEY_G02GNODE,2025,44.86432,0.5128200947700838
CAISO,ALAMEDA_LNODELD1,2025,44.59328333333334,2.0028520024288694
CAISO,ALAMEDA_LNODELD2,2025,44.63793999999999,2.004863005120301
CAISO,ALAMEDA_LNODELD3,2025,44.62900666666667,2.00445849885532
CAISO,ALAMEDA_LNODELD4,2025,44.606676666666665,2.0034586504675675
CAISO,ALAMITOS_2_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMITOS_2_N001,2025,57.14587,1.9936437890204943
CAISO,ALAMITOS_2_N040,2025,57.14587,1.9936437890204943
CAISO,ALAMIT_2_PL1X3-APND,2025,57.14587,1.9936437890204943
CAISO,ALAMIT_7_NBT2,2025,57.14587,1.9936437890204943
CAISO,ALAMOGCP_1_ALAMOPVGNODE,2025,45.210343333333334,2.030752381294514
CAISO,ALAMOGCP_1_OTEROPVGNODE,2025,45.210343333333334,2.030752381294514
CAISO,ALAMOGCP_LNODENTER,2025,45.210343333333334,2.030752381294514
CAISO,ALAMOGCP_LNODERTHX,2025,45.210343333333334,2.030752381294514
CAISO,ALAMOGCP_LNODEUTHX,2025,45.210343333333334,2.030752381294514
CAISO,ALAMOGPG_LNODETERO,2025,45.75515333333333,2.0552242610073814
CAISO,ALAMOSC_7_N001,2025,55.892443333333325,1.9499145306995722
CAISO,ALAMT1G_7_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMT1G_7_N002,2025,57.14587,1.9936437890204943
CAISO,ALAMT2G_7_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMT2G_7_N002,2025,57.14587,1.9936437890204943
CAISO,ALAMT3G_7_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMT3G_7_N002,2025,57.14587,1.9936437890204943
CAISO,ALAMT4G_7_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMT4G_7_N002,2025,57.14587,1.9936437890204943
CAISO,ALAMT5G_7_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMT5G_7_N002,2025,57.14587,1.9936437890204943
CAISO,ALAMT6G_7_B1,2025,57.14587,1.9936437890204943
CAISO,ALAMT6G_7_N002,2025,57.14587,1.9936437890204943
CAISO,ALASB1_7_NSB1,2025,57.11137,1.992441797468621
CAISO,ALASB2_7_NSB2,2025,57.19761666666667,1.9954506178137632
CAISO,ALBANY_LNODESBM,2025,44.68551,0.5107800951485888
CAISO,ALBENI_F_1_GAF1GNODE,2025,41.567206666666664,0.4751350894570238
CAISO,ALBENI_F_1_GAF2GNODE,2025,41.56284,0.4750850859582953
CAISO,ALBENI_F_1_GAF3GNODE,2025,41.567206666666664,0.4751350894570238
CAISO,ALBERTON_LNODEOAD,2025,46.774436666666666,2.1006752454706863
CAISO,ALBINA_LNODEDT1,2025,43.565463333333334,0.49916598204738594
CAISO,ALBINA_LNODEDT2,2025,43.565463333333334,0.49916598204738594
CAISO,ALCATAP_LNODELCAE,2025,44.19663666666667,1.9852181060612273
CAISO,ALCAZAR_LNODEAZAR,2025,44.317209999999996,1.9906367805554075
CAISO,ALDERWOO_LNODE70,2025,43.29942,0.4961209823218521
CAISO,ALDERWOO_LNODE96,2025,43.29942,0.4961209823218521
CAISO,ALDER_7_G11GNODE,2025,43.014356666666664,0.4922754133951181
CAISO,ALDER_7_G12GNODE,2025,43.11030333333334,0.4933754199727969
CAISO,ALDER_BP_LNODEFMR,2025,43.67805666666666,0.4992600902669189
CAISO,ALDRD_BP_LNODE5KV,2025,45.20014,0.5166600940657186
CAISO,ALDR_LNODEWR1,2025,43.638403333333336,0.5000159803779638
CAISO,ALDR_LNODEWR2,2025,43.638403333333336,0.5000159803779638
CAISO,ALESSAND_1_N003,2025,56.54215333333334,1.9725834230859116
CAISO,ALESSAND_1_N005,2025,56.54215333333334,1.9725834230859116
CAISO,ALESSAND_1_N007,2025,56.54215333333334,1.9725834230859116
CAISO,ALESSAND_1_N009,2025,56.54215333333334,1.9725834230859116
CAISO,ALEX_FDR1LNODE,2025,43.498446666666666,0.4978204199642017
CAISO,ALEX_FDR2LNODE,2025,43.498446666666666,0.4978204199642017
CAISO,ALEX_FDR3LNODE,2025,43.498446666666666,0.4978204199642017
CAISO,ALEX_FDR4LNODE,2025,43.498446666666666,0.4978204199642017
CAISO,ALEX_FDR5LNODE,2025,43.498446666666666,0.4978204199642017
CAISO,ALEX_FDR6LNODE,2025,43.498446666666666,0.4978204199642017
CAISO,ALFAL_BP_1_YDPGNODE,2025,42.75346666666667,0.48869508697482644
CAISO,ALFAL_BP_LNODEDR1,2025,42.75346666666667,0.48869508697482644
CAISO,ALFAL_BP_LNODEDR2,2025,42.75346666666667,0.48869508697482644
CAISO,ALF_1_ALBENI_F_PLANT-APND,2025,41.56575333333333,0.4751200876971346
CAISO,ALGODONE_LNODESUB1,2025,44.491369999999996,1.9984558143977058
CAISO,ALGODONE_LNODESUB2,2025,44.42438666666666,1.9954506178137639
CAISO,ALG_LNODEXF1,2025,43.58171000000001,0.49936599313529645
CAISO,ALHAMBRA_1_N001,2025,56.99063,1.9882307678687619
CAISO,ALHAMBRA_1_N002,2025,56.99063,1.9882307678687619
CAISO,ALHAM_SR_LNODELD1,2025,44.5129,1.9992458092240684
CAISO,ALHAM_SR_LNODELD2,2025,44.5129,1.9992458092240684
CAISO,ALHAM_SR_LNODELD3,2025,44.52629666666667,1.9998506471817652
CAISO,ALIRE_LNODELIRE,2025,44.71465666666666,2.0084879942218565
CAISO,ALKALIN_LNODE08,2025,41.579013333333336,1.8672441752843478
CAISO,ALKALIN_LNODE09,2025,41.579013333333336,1.8672441752843478
CAISO,ALKALI_C_LNODELD1,2025,43.7514,1.9649103456137629
CAISO,ALKALI_C_LNODELD2,2025,43.7514,1.9649103456137629
CAISO,ALKALI_LNODEMR2,2025,43.10237,0.4926800879881395
CAISO,ALLEGHNY_6_N001,2025,56.76064333333333,1.9802057487628257
CAISO,ALLEGHNY_6_N002,2025,56.76064333333333,1.9802057487628257
CAISO,ALLEN_LNODE-1,2025,44.75850666666667,2.0100342464827117
CAISO,ALLEN_LNODE-2,2025,44.75850666666667,2.0100342464827117
CAISO,ALLEN_LNODE-3,2025,44.75850666666667,2.0100342464827117
CAISO,ALLISON_LNODEISON,2025,45.29519,2.0345663708023873
CAISO,ALLN_1_ALLN SOLARGNODE,2025,46.64828333333333,2.09534167362589
CAISO,ALLST_BP_LNODEISS,2025,43.333513333333336,0.4953250892427435
CAISO,ALLST_BP_LNODETSS,2025,43.29862666666667,0.49493009105663505
CAISO,ALMADEN_6_N001,2025,59.25599333333333,2.067261789670903
CAISO,ALMADEN_6_N009,2025,59.25599333333333,2.067261789670903
CAISO,ALMASL3_7_N001,2025,54.9725,1.9178221371910407
CAISO,ALMASL3_7_N002,2025,54.9725,1.9178221371910407
CAISO,ALMASL_7_GUB6N,2025,54.9725,1.9178221371910407
CAISO,ALMASL_7_GUS6N,2025,54.9725,1.9178221371910407
CAISO,ALMASL_7_GUS7N,2025,54.9725,1.9178221371910407
CAISO,ALMA_LNODE131,2025,43.04703333333333,1.933228110449809
CAISO,ALMA_LNODE132,2025,43.04703333333333,1.933228110449809
CAISO,ALMDACT1_7_B1,2025,57.42760333333334,2.003475636920331
CAISO,ALMDACT2_7_B1,2025,57.42760333333334,2.003475636920331
CAISO,ALMERGB2_7_N001,2025,57.14587,1.9936437890204943
CAISO,ALMIR_BP_LNODENALMIRA,2025,42.61827,0.4871500889869575
CAISO,ALMIR_BP_LNODESALMIRA,2025,42.61827,0.4871500889869575
CAISO,ALMOND1_6_UNIT1GNODE,2025,57.63913666666667,2.0108940069116854
CAISO,ALMOND2_1_UNIT2GNODE,2025,57.575889999999994,2.008688326147192
CAISO,ALMOND2_1_UNIT3GNODE,2025,57.575889999999994,2.008688326147192
CAISO,ALMOND2_1_UNIT4GNODE,2025,57.575889999999994,2.008688326147192
CAISO,ALMOND_LNODEAUX,2025,57.63913666666667,2.0108940069116854
CAISO,ALM_LNODE_20,2025,45.493696666666665,2.043591237658189
CAISO,ALM_LNODE_21,2025,45.493696666666665,2.043591237658189
CAISO,ALPAUGH_1_N004,2025,57.030876666666664,1.9896312794669615
CAISO,ALPAUGH_7_N001,2025,57.030876666666664,1.9896312794669615
CAISO,ALPAUGH_7_N002,2025,57.030876666666664,1.9896312794669615
CAISO,ALPDIST_LNODEXF1,2025,43.43778666666666,0.49772099064971037
CAISO,ALPDIST_LNODEXF2,2025,43.43778666666666,0.49772099064971037
CAISO,ALPHASIS_LNODE12LD2,2025,44.62454333333333,2.0042581671614412
CAISO,ALPHASIS_LNODE12LD3,2025,44.84782333333334,2.0142885359931273
CAISO,ALPHASIS_LNODE12LD4,2025,44.84782333333334,2.0142885359931273
CAISO,ALPINE_6_N001,2025,56.38691333333333,1.9671704019309935
CAISO,ALPINE_6_N005,2025,56.38691333333333,1.9671704019309935
CAISO,ALQ_LNODEXF1,2025,43.773599999999995,0.5015659887791438
CAISO,ALS_LNODELA5,2025,44.28803333333334,1.9894309475408622
CAISO,ALTA1G_7_B1,2025,58.27855333333333,2.03315839398541
CAISO,ALTA2G_7_B1,2025,58.27855333333333,2.03315839398541
CAISO,ALTA30ST_7_B1,2025,56.43291333333334,1.9687712454557387
CAISO,ALTA31GT_7_B1,2025,56.43291333333334,1.9687712454557387
CAISO,ALTA32GT_7_B1,2025,56.43291333333334,1.9687712454557387
CAISO,ALTA40ST_7_B1,2025,56.43291333333334,1.9687712454557387
CAISO,ALTA41GT_7_B1,2025,56.43291333333334,1.9687712454557387
CAISO,ALTA42GT_7_B1,2025,56.43291333333334,1.9687712454557387
CAISO,ALTA6B2_7_N003,2025,55.70845666666667,1.943499849918525
CAISO,ALTA6E2_7_N002,2025,53.46033666666667,1.8650680120127883
CAISO,ALTAD1_7_N006,2025,53.60982666666666,1.870286354581387
CAISO,ALTAD2_7_N006,2025,55.765953333333336,1.9455013572941404
CAISO,ALTAPES_7_N001,2025,56.78364,1.9810052645815934
CAISO,ALTAVIEW_LNODED1,2025,44.91359666666667,2.0170481105400873
CAISO,ALTAVIEW_LNODED2,2025,44.91359666666667,2.0170481105400873
CAISO,ALTAVSTA_LNODELD2,2025,44.53522999999999,2.000245657613084
CAISO,ALTAVSTA_LNODELD3,2025,44.53969333333333,2.000445989306719
CAISO,ALTA_LNODE-3,2025,45.379223333333336,2.037904304483736
CAISO,ALTA_LNODE-4,2025,45.379223333333336,2.037904304483736
CAISO,ALTA_LNODE-5,2025,45.379223333333336,2.037904304483736
CAISO,ALTA_LNODE-6,2025,45.379223333333336,2.037904304483736
CAISO,ALTMMDW_2_N010,2025,56.78939,1.9812094379696463
CAISO,ALTO_6_N001,2025,57.83008,2.017514672957798
CAISO,ALTO_6_N101,2025,57.83008,2.017514672957798
CAISO,ALTTA_BP_LNODEPRT,2025,43.35532333333333,0.4955750891977258
CAISO,ALTTA_BP_LNODETON,2025,43.35532333333333,0.4955750891977258
CAISO,ALTURAS_LNODE17,2025,44.555483333333335,0.5105110112753037
CAISO,ALTWD1_7_N003,2025,54.94375,1.916822289441568
CAISO,ALTWD1_7_N004,2025,54.94375,1.916822289441568
CAISO,ALVEY_BP_LNODEBUS,2025,44.497976666666666,0.5086350937885972
CAISO,ALVEY_BP_LNODESER,2025,44.50233666666667,0.5086850937793774
CAISO,AL_LNODER1A,2025,44.85188333333334,2.014707996418668
CAISO,AL_LNODER3A,2025,44.85188333333334,2.014707996418668
CAISO,AMARGOSA_1_SN001,2025,44.88354,2.015647599184936
CAISO,AMDM_LNODE011A,2025,44.37328,1.992786057257526
CAISO,AMD_LNODE_20,2025,44.104949999999995,1.9812094379696454
CAISO,AMERICFO_LNODED1,2025,44.70372,2.007626421025582
CAISO,AMERIGAS_1_GN001,2025,56.39841666666666,1.9675654124408006
CAISO,AMERIGAS_1_N001,2025,56.39841666666666,1.9675654124408006
CAISO,AMERI_SR_LNODELD1,2025,44.84782333333334,2.0142885359931273
CAISO,AMERI_SR_LNODELD2,2025,44.84782333333334,2.0142885359931273
CAISO,AMESBS_1_N004,2025,58.37055,2.03637138771394
CAISO,AMESBS_1_N101,2025,58.37055,2.03637138771394
CAISO,AMESDST_1_N001,2025,58.37055,2.03637138771394
CAISO,AME_LNODEXF1,2025,43.53809666666666,0.4988709883660648
CAISO,AMFORST_6_N001,2025,58.23255666666666,2.031553708995491
CAISO,AMISTAD_LNODESTAD,2025,42.39251,1.904183765002736
CAISO,AMMON_LNODEDT2,2025,45.453916666666665,2.0413158174651302
CAISO,AMOS_LNODELD2,2025,44.76743666666667,2.0106766898318913
CAISO,AMPOTTP_LNODEAF,2025,46.07908,2.069391861199805
CAISO,AMR_LNODE_10,2025,44.832816666666666,2.0139010153762125
CAISO,AMR_LNODE_11,2025,44.832816666666666,2.0139010153762125
